time_stamp,sitting,standing,walking,grazing,x_value,y_value,z_value
2019-02-04 16:27:45,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:46,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:47,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:48,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:49,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:50,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:51,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:52,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:53,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:54,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:55,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:56,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:57,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:58,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:27:59,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:00,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:01,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:02,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:03,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:04,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:05,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:06,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:07,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:08,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:09,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:10,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:11,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:12,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:13,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:14,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:15,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:16,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:17,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:18,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:19,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:20,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:21,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:22,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:23,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:24,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:25,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:26,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:27,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:28,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:29,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:30,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:31,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:32,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:33,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:34,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:35,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:36,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:37,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:38,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:39,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:40,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:41,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:42,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:43,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:44,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:45,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:46,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:47,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:48,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:49,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:50,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:51,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:52,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:53,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:54,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:55,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:56,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:57,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:58,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:28:59,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:00,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:01,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:02,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:03,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:04,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:05,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:06,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:07,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:08,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:09,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:10,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:11,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:12,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:13,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:14,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:15,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:16,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:17,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:18,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:19,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:20,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:21,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:22,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:23,1.0,0.0,0.0,0.0,0.039,0.887,0.5
2019-02-04 16:29:24,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:25,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:26,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:27,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:28,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:29,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:30,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:31,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:32,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:33,1.0,0.0,0.0,0.0,-0.027,0.844,0.5
2019-02-04 16:29:34,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:35,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:36,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:37,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:38,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:39,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:40,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:41,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:42,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:43,1.0,0.0,0.0,0.0,-0.074,0.84,0.508
2019-02-04 16:29:44,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:45,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:46,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:47,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:48,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:49,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:50,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:51,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:52,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:53,1.0,0.0,0.0,0.0,-0.066,0.852,0.504
2019-02-04 16:29:54,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:29:55,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:29:56,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:29:57,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:29:58,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:29:59,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:30:00,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:30:01,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:30:02,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:30:03,1.0,0.0,0.0,0.0,-0.078,0.863,0.504
2019-02-04 16:30:04,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:05,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:06,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:07,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:08,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:09,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:10,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:11,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:12,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:13,1.0,0.0,0.0,0.0,0.234,0.879,0.395
2019-02-04 16:30:14,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:15,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:16,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:17,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:18,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:19,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:20,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:21,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:22,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:23,1.0,0.0,0.0,0.0,0.098,0.883,0.504
2019-02-04 16:30:24,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:25,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:26,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:27,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:28,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:29,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:30,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:31,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:32,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:33,1.0,0.0,0.0,0.0,0.055,0.855,0.5
2019-02-04 16:30:34,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:35,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:36,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:37,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:38,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:39,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:40,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:41,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:42,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:43,1.0,0.0,0.0,0.0,0.043,0.938,0.445
2019-02-04 16:30:44,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:45,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:46,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:47,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:48,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:49,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:50,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:51,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:52,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:53,1.0,0.0,0.0,0.0,0.289,0.859,0.395
2019-02-04 16:30:54,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:30:55,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:30:56,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:30:57,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:30:58,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:30:59,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:31:00,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:31:01,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:31:02,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:31:03,1.0,0.0,0.0,0.0,0.148,0.828,0.531
2019-02-04 16:31:04,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:05,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:06,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:07,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:08,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:09,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:10,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:11,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:12,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:13,1.0,0.0,0.0,0.0,0.109,0.836,0.535
2019-02-04 16:31:14,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:15,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:16,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:17,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:18,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:19,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:20,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:21,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:22,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:23,1.0,0.0,0.0,0.0,0.168,0.914,0.383
2019-02-04 16:31:24,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:25,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:26,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:27,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:28,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:29,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:30,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:31,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:32,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:33,1.0,0.0,0.0,0.0,0.195,0.816,0.531
2019-02-04 16:31:34,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:35,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:36,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:37,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:38,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:39,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:40,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:41,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:42,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:43,1.0,0.0,0.0,0.0,0.133,0.828,0.539
2019-02-04 16:31:44,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:45,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:46,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:47,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:48,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:49,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:50,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:51,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:52,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:53,1.0,0.0,0.0,0.0,0.215,0.91,0.398
2019-02-04 16:31:54,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:31:55,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:31:56,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:31:57,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:31:58,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:31:59,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:32:00,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:32:01,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:32:02,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:32:03,1.0,0.0,0.0,0.0,0.223,0.887,0.414
2019-02-04 16:32:04,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:05,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:06,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:07,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:08,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:09,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:10,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:11,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:12,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:13,1.0,0.0,0.0,0.0,-0.156,0.781,0.297
2019-02-04 16:32:14,1.0,0.0,0.0,0.0,-0.047,0.793,0.598
2019-02-04 16:32:15,1.0,0.0,0.0,0.0,-0.047,0.793,0.598
2019-02-04 16:32:16,1.0,0.0,0.0,0.0,-0.047,0.793,0.598
2019-02-04 16:32:17,1.0,0.0,0.0,0.0,-0.047,0.793,0.598
